probe_id,gene_symbol,gene_display,mean_abs_shap
210028_s_at,ORC3,ORC3 (210028_s_at),0.0
210027_s_at,APEX1,APEX1 (210027_s_at),0.0
209950_s_at,VILL,VILL (209950_s_at),0.0
209902_at,ATR,ATR (209902_at),0.0
209860_s_at,ANXA7,ANXA7 (209860_s_at),0.0
209853_s_at,PSME3,PSME3 (209853_s_at),0.0
210524_x_at,,210524_x_at,0.0
210547_x_at,ICA1,ICA1 (210547_x_at),0.0
209818_s_at,HABP4,HABP4 (209818_s_at),0.0
210550_s_at,RASGRF1,RASGRF1 (210550_s_at),0.0
211493_x_at,DTNA,DTNA (211493_x_at),0.0
211483_x_at,CAMK2B,CAMK2B (211483_x_at),0.0
211464_x_at,CASP6,CASP6 (211464_x_at),0.0
211452_x_at,LRRFIP1,LRRFIP1 (211452_x_at),0.0
211378_x_at,LOC101060363|PPIA,LOC101060363|PPIA (211378_x_at),0.0
211373_s_at,PSEN2,PSEN2 (211373_s_at),0.0
211370_s_at,MAP2K5,MAP2K5 (211370_s_at),0.0
211296_x_at,UBC,UBC (211296_x_at),0.0
211072_x_at,TUBA1B,TUBA1B (211072_x_at),0.0
211058_x_at,TUBA1B,TUBA1B (211058_x_at),0.0
211025_x_at,COX5B,COX5B (211025_x_at),0.0
210987_x_at,TPM1,TPM1 (210987_x_at),0.0
210949_s_at,EIF3C|EIF3CL,EIF3C|EIF3CL (210949_s_at),0.0
210948_s_at,LEF1,LEF1 (210948_s_at),0.0
210766_s_at,CSE1L,CSE1L (210766_s_at),0.0
210758_at,PSIP1,PSIP1 (210758_at),0.0
210736_x_at,DTNA,DTNA (210736_x_at),0.0
210638_s_at,FBXO9,FBXO9 (210638_s_at),0.0
210589_s_at,GBAP1,GBAP1 (210589_s_at),0.0
209849_s_at,RAD51C,RAD51C (209849_s_at),0.0
209755_at,NMNAT2,NMNAT2 (209755_at),0.0
211594_s_at,MRPL9,MRPL9 (211594_s_at),0.0
208911_s_at,PDHB,PDHB (208911_s_at),0.0
208906_at,BSCL2|HNRNPUL2-BSCL2,BSCL2|HNRNPUL2-BSCL2 (208906_at),0.0
208900_s_at,TOP1,TOP1 (208900_s_at),0.0
208857_s_at,PCMT1,PCMT1 (208857_s_at),0.0
208846_s_at,VDAC3,VDAC3 (208846_s_at),0.0
208833_s_at,ATXN10,ATXN10 (208833_s_at),0.0
208813_at,GOT1,GOT1 (208813_at),0.0
208799_at,PSMB5,PSMB5 (208799_at),0.0
208781_x_at,SNX3,SNX3 (208781_x_at),0.0
208778_s_at,SNORA29|TCP1,SNORA29|TCP1 (208778_s_at),0.0
208771_s_at,LOC101928830|LTA4H,LOC101928830|LTA4H (208771_s_at),0.0
208761_s_at,SUMO1,SUMO1 (208761_s_at),0.0
208758_at,ATIC,ATIC (208758_at),0.0
208732_at,RAB2A,RAB2A (208732_at),0.0
208720_s_at,RBM39,RBM39 (208720_s_at),0.0
208714_at,NDUFV1,NDUFV1 (208714_at),0.0
208709_s_at,NRD1,NRD1 (208709_s_at),0.0
208704_x_at,APLP2,APLP2 (208704_x_at),0.0
208703_s_at,APLP2,APLP2 (208703_s_at),0.0
208687_x_at,HSPA8|SNORD14C|SNORD14D,HSPA8|SNORD14C|SNORD14D (208687_x_at),0.0
208909_at,UQCRFS1,UQCRFS1 (208909_at),0.0
208928_at,POR,POR (208928_at),0.0
209566_at,INSIG2,INSIG2 (209566_at),0.0
208936_x_at,LGALS8,LGALS8 (208936_x_at),0.0
209565_at,RNF113A,RNF113A (209565_at),0.0
209556_at,NCDN,NCDN (209556_at),0.0
209445_x_at,COA1,COA1 (209445_x_at),0.0
209382_at,POLR3C,POLR3C (209382_at),0.0
209372_x_at,TUBB2A|TUBB2B,TUBB2A|TUBB2B (209372_x_at),0.0
209251_x_at,TUBA1C,TUBA1C (209251_x_at),0.0
209249_s_at,GHITM,GHITM (209249_s_at),0.0
209248_at,GHITM,GHITM (209248_at),0.0
209234_at,KIF1B,KIF1B (209234_at),0.0
209228_x_at,TUSC3,TUSC3 (209228_x_at),0.0
209224_s_at,NDUFA2,NDUFA2 (209224_s_at),0.0
209194_at,CETN2,CETN2 (209194_at),0.0
209180_at,RABGGTB,RABGGTB (209180_at),0.0
209158_s_at,CYTH2,CYTH2 (209158_s_at),0.0
209132_s_at,COMMD4,COMMD4 (209132_s_at),0.0
209092_s_at,GLOD4,GLOD4 (209092_s_at),0.0
209058_at,EDF1,EDF1 (209058_at),0.0
208968_s_at,CIAPIN1,CIAPIN1 (208968_s_at),0.0
208941_s_at,SEPHS1,SEPHS1 (208941_s_at),0.0
211494_s_at,SLC4A4,SLC4A4 (211494_s_at),0.0
211609_x_at,PSMD4,PSMD4 (211609_x_at),0.0
214353_at,,214353_at,0.0
213400_s_at,TBL1X,TBL1X (213400_s_at),0.0
213333_at,MDH2,MDH2 (213333_at),0.0
213318_s_at,BAG6,BAG6 (213318_s_at),0.0
213315_x_at,CXorf40A,CXorf40A (213315_x_at),0.0
213295_at,CYLD,CYLD (213295_at),0.0
213276_at,CAMK2B,CAMK2B (213276_at),0.0
213271_s_at,DOPEY1,DOPEY1 (213271_s_at),0.0
213268_at,CAMTA1,CAMTA1 (213268_at),0.0
213235_at,KNOP1,KNOP1 (213235_at),0.0
213214_x_at,ACTB|ACTG1,ACTB|ACTG1 (213214_x_at),0.0
213122_at,TSPYL5,TSPYL5 (213122_at),0.0
213079_at,TSR2,TSR2 (213079_at),0.0
213009_s_at,TRIM37,TRIM37 (213009_s_at),0.0
212993_at,NACC2,NACC2 (212993_at),0.0
212961_x_at,CXorf40B,CXorf40B (212961_x_at),0.0
212895_s_at,ABR,ABR (212895_s_at),0.0
212891_s_at,GADD45GIP1,GADD45GIP1 (212891_s_at),0.0
212880_at,WDR7,WDR7 (212880_at),0.0
212878_s_at,KLC1,KLC1 (212878_s_at),0.0
212833_at,SLC25A46,SLC25A46 (212833_at),0.0
213394_at,MAPKBP1,MAPKBP1 (213394_at),0.0
213407_at,PHLPP2,PHLPP2 (213407_at),0.0
212716_s_at,EIF3K,EIF3K (212716_s_at),0.0
213423_x_at,TUSC3,TUSC3 (213423_x_at),0.0
214306_at,OPA1,OPA1 (214306_at),0.0
214295_at,KIAA0485,KIAA0485 (214295_at),0.0
214176_s_at,,214176_s_at,0.0
213912_at,TBC1D30,TBC1D30 (213912_at),0.0
213872_at,,213872_at,0.0
213867_x_at,ACTB,ACTB (213867_x_at),0.0
213832_at,KCND3,KCND3 (213832_at),0.0
213787_s_at,EBP,EBP (213787_s_at),0.0
213771_at,IRF2BP1,IRF2BP1 (213771_at),0.0
213738_s_at,ATP5A1,ATP5A1 (213738_s_at),0.0
213714_at,CACNB2,CACNB2 (213714_at),0.0
213693_s_at,MUC1,MUC1 (213693_s_at),0.0
213646_x_at,TUBA1B,TUBA1B (213646_x_at),0.0
213636_at,KIAA1045,KIAA1045 (213636_at),0.0
213609_s_at,SEZ6L,SEZ6L (213609_s_at),0.0
213550_s_at,IK|TMCO6,IK|TMCO6 (213550_s_at),0.0
213486_at,COPG2IT1,COPG2IT1 (213486_at),0.0
213476_x_at,TUBB3,TUBB3 (213476_x_at),0.0
213453_x_at,GAPDH,GAPDH (213453_x_at),0.0
212728_at,DLG3,DLG3 (212728_at),0.0
212712_at,CAMSAP1,CAMSAP1 (212712_at),0.0
211615_s_at,LRPPRC,LRPPRC (211615_s_at),0.0
212156_at,VPS39,VPS39 (212156_at),0.0
212114_at,ATXN7L3B,ATXN7L3B (212114_at),0.0
212111_at,STX12,STX12 (212111_at),0.0
212088_at,PMPCA,PMPCA (212088_at),0.0
212062_at,ATP9A,ATP9A (212062_at),0.0
212059_s_at,TRPC4AP,TRPC4AP (212059_s_at),0.0
212033_at,RBM25,RBM25 (212033_at),0.0
212017_at,FAM168B,FAM168B (212017_at),0.0
211984_at,CALM1|CALM2|CALM3,CALM1|CALM2|CALM3 (211984_at),0.0
211978_x_at,LOC101060363|PPIA,LOC101060363|PPIA (211978_x_at),0.0
211972_x_at,RPLP0,RPLP0 (211972_x_at),0.0
211955_at,IPO5,IPO5 (211955_at),0.0
211928_at,DYNC1H1,DYNC1H1 (211928_at),0.0
211858_x_at,GNAS,GNAS (211858_x_at),0.0
211779_x_at,AP2A2,AP2A2 (211779_x_at),0.0
211765_x_at,PPIA,PPIA (211765_x_at),0.0
211750_x_at,TUBA1C,TUBA1C (211750_x_at),0.0
211685_s_at,NCALD,NCALD (211685_s_at),0.0
211662_s_at,VDAC2,VDAC2 (211662_s_at),0.0
211630_s_at,GSS,GSS (211630_s_at),0.0
212122_at,RHOQ,RHOQ (212122_at),0.0
212165_at,TMEM183A|TMEM183B,TMEM183A|TMEM183B (212165_at),0.0
212703_at,TLN2,TLN2 (212703_at),0.0
212185_x_at,MT2A,MT2A (212185_x_at),0.0
212674_s_at,DHX30,DHX30 (212674_s_at),0.0
212661_x_at,LOC101060363|PPIA,LOC101060363|PPIA (212661_x_at),0.0
212641_at,HIVEP2,HIVEP2 (212641_at),0.0
212639_x_at,TUBA1B,TUBA1B (212639_x_at),0.0
212627_s_at,EXOSC7,EXOSC7 (212627_s_at),0.0
212600_s_at,UQCRC2,UQCRC2 (212600_s_at),0.0
212587_s_at,PTPRC,PTPRC (212587_s_at),0.0
212451_at,SECISBP2L,SECISBP2L (212451_at),0.0
212377_s_at,NOTCH2,NOTCH2 (212377_s_at),0.0
212363_x_at,ACTB|ACTG1,ACTB|ACTG1 (212363_x_at),0.0
212348_s_at,KDM1A,KDM1A (212348_s_at),0.0
212333_at,FAM98A,FAM98A (212333_at),0.0
212296_at,PSMD14,PSMD14 (212296_at),0.0
212273_x_at,GNAS,GNAS (212273_x_at),0.0
212242_at,TUBA4A,TUBA4A (212242_at),0.0
212228_s_at,COQ9,COQ9 (212228_s_at),0.0
212227_x_at,EIF1,EIF1 (212227_x_at),0.0
212197_x_at,MPRIP,MPRIP (212197_x_at),0.0
212186_at,ACACA,ACACA (212186_at),0.0
215645_at,FLCN,FLCN (215645_at),0.0
