gene,gene_symbol,gene_label,F_score,p_value
212451_at,SECISBP2L,SECISBP2L,16.946126884559895,9.674610752739752e-05
243578_at,,243578_at,16.935278651151158,9.719876469064772e-05
221903_s_at,CYLD,CYLD,16.926332794297316,9.757368562159344e-05
213832_at,KCND3,KCND3,16.92606490671191,9.758493576426194e-05
225368_at,HIPK2,HIPK2,16.92466190031515,9.764387793720716e-05
222395_s_at,UBE2Z,UBE2Z,16.921195602452123,9.778965920597378e-05
229312_s_at,GKAP1,GKAP1,16.91838753585099,9.790792196334426e-05
222997_s_at,MRPS21,MRPS21,16.916990751726797,9.796680296258556e-05
212712_at,CAMSAP1,CAMSAP1,16.91138250748525,9.820358467221308e-05
222514_at,RRAGC,RRAGC,16.907007862834607,9.838869315323152e-05
201828_x_at,FAM127A,FAM127A,16.903782897463074,9.852538455741937e-05
204587_at,SLC25A14,SLC25A14,16.903070704809764,9.855559751089349e-05
215269_at,TRAPPC10,TRAPPC10,16.899982030276643,9.868673725229644e-05
226188_at,LGALSL,LGALSL,16.899187115778066,9.872051704627671e-05
224376_s_at,C20orf24|TGIF2-C20orf24,C20orf24|TGIF2-C20orf24,16.898515995222375,9.874904551548269e-05
1559515_at,,1559515_at,16.896342171739335,9.884151033436828e-05
200622_x_at,CALM1|CALM2|CALM3,CALM1|CALM2|CALM3,16.89558157399465,9.887388387517242e-05
228855_at,NUDT7,NUDT7,16.885881506372822,9.92877109864941e-05
213714_at,CACNB2,CACNB2,16.885010629530885,9.932495186773304e-05
235507_at,PCMTD1,PCMTD1,16.884641845284033,9.934072634997616e-05
AFFX-r2-Bs-thr-3_s_at,,AFFX-r2-Bs-thr-3_s_at,16.8814835299607,9.94759268878844e-05
