gene,gene_display,gene_symbol,gene_label,importance_mean,importance_std
205092_x_at,ZBTB1 (205092_x_at),ZBTB1,ZBTB1,0.0,0.0
205047_s_at,ASNS (205047_s_at),ASNS,ASNS,0.0,0.0
205031_at,EFNB3 (205031_at),EFNB3,EFNB3,0.0,0.0
205012_s_at,HAGH (205012_s_at),HAGH,HAGH,0.0,0.0
204992_s_at,PFN2 (204992_s_at),PFN2,PFN2,0.0,0.0
204977_at,DDX10 (204977_at),DDX10,DDX10,0.0,0.0
204957_at,ORC5 (204957_at),ORC5,ORC5,0.0,0.0
204930_s_at,BNIP1 (204930_s_at),BNIP1,BNIP1,0.0,0.0
204905_s_at,EEF1E1 (204905_s_at),EEF1E1,EEF1E1,0.0,0.0
204892_x_at,EEF1A1 (204892_x_at),EEF1A1,EEF1A1,0.0,0.0
204863_s_at,IL6ST (204863_s_at),IL6ST,IL6ST,0.0,0.0
204823_at,NAV3 (204823_at),NAV3,NAV3,0.0,0.0
204795_at,PRR3 (204795_at),PRR3,PRR3,0.0,0.0
204793_at,GPRASP1 (204793_at),GPRASP1,GPRASP1,0.0,0.0
204786_s_at,IFNAR2 (204786_s_at),IFNAR2,IFNAR2,0.0,0.0
204745_x_at,MT1G (204745_x_at),MT1G,MT1G,0.0,0.0
204744_s_at,IARS (204744_s_at),IARS,IARS,0.0,0.0
204743_at,TAGLN3 (204743_at),TAGLN3,TAGLN3,0.0,0.0
204723_at,SCN3B (204723_at),SCN3B,SCN3B,0.0,0.0
204720_s_at,DNAJC6 (204720_s_at),DNAJC6,DNAJC6,0.0,0.0
205353_s_at,PEBP1 (205353_s_at),PEBP1,PEBP1,0.0,0.0
205376_at,INPP4B (205376_at),INPP4B,INPP4B,0.0,0.0
206461_x_at,MT1H (206461_x_at),MT1H,MT1H,0.0,0.0
205489_at,CRYM (205489_at),CRYM,CRYM,0.0,0.0
206384_at,CACNG3 (206384_at),CACNG3,CACNG3,0.0,0.0
206374_at,DUSP8|LOC101927562 (206374_at),DUSP8|LOC101927562,DUSP8|LOC101927562,0.0,0.0
206349_at,LGI1 (206349_at),LGI1,LGI1,0.0,0.0
206342_x_at,IDS (206342_x_at),IDS,IDS,0.0,0.0
206275_s_at,MICAL2 (206275_s_at),MICAL2,MICAL2,0.0,0.0
206169_x_at,ZC3H7B (206169_x_at),ZC3H7B,ZC3H7B,0.0,0.0
206118_at,STAT4 (206118_at),STAT4,STAT4,0.0,0.0
206089_at,NELL1 (206089_at),NELL1,NELL1,0.0,0.0
206042_x_at,SNRPN|SNURF (206042_x_at),SNRPN|SNURF,SNRPN|SNURF,0.0,0.0
206015_s_at,FOXJ3 (206015_s_at),FOXJ3,FOXJ3,0.0,0.0
205899_at,CCNA1 (205899_at),CCNA1,CCNA1,0.0,0.0
205871_at,PLGLB1|PLGLB2 (205871_at),PLGLB1|PLGLB2,PLGLB1|PLGLB2,0.0,0.0
205827_at,CCK (205827_at),CCK,CCK,0.0,0.0
205787_x_at,LOC441155|ZC3H11A (205787_x_at),LOC441155|ZC3H11A,LOC441155|ZC3H11A,0.0,0.0
205761_s_at,DUS4L (205761_s_at),DUS4L,DUS4L,0.0,0.0
205738_s_at,FABP3 (205738_s_at),FABP3,FABP3,0.0,0.0
205711_x_at,ATP5C1 (205711_x_at),ATP5C1,ATP5C1,0.0,0.0
205702_at,PHTF1 (205702_at),PHTF1,PHTF1,0.0,0.0
205690_s_at,BUD31 (205690_s_at),BUD31,BUD31,0.0,0.0
205652_s_at,TTLL1 (205652_s_at),TTLL1,TTLL1,0.0,0.0
205594_at,ZNF652 (205594_at),ZNF652,ZNF652,0.0,0.0
205591_at,OLFM1 (205591_at),OLFM1,OLFM1,0.0,0.0
205572_at,ANGPT2 (205572_at),ANGPT2,ANGPT2,0.0,0.0
205551_at,SV2B (205551_at),SV2B,SV2B,0.0,0.0
205550_s_at,BRE (205550_s_at),BRE,BRE,0.0,0.0
205521_at,EXOG (205521_at),EXOG,EXOG,0.0,0.0
205514_at,ZNF415 (205514_at),ZNF415,ZNF415,0.0,0.0
208709_s_at,NRD1 (208709_s_at),NRD1,NRD1,0.0,0.0
208714_at,NDUFV1 (208714_at),NDUFV1,NDUFV1,0.0,0.0
210701_at,CFDP1 (210701_at),CFDP1,CFDP1,0.0,0.0
209583_s_at,CD200 (209583_s_at),CD200,CD200,0.0,0.0
210028_s_at,ORC3 (210028_s_at),ORC3,ORC3,0.0,0.0
210027_s_at,APEX1 (210027_s_at),APEX1,APEX1,0.0,0.0
210011_s_at,EWSR1 (210011_s_at),EWSR1,EWSR1,0.0,0.0
209991_x_at,GABBR2 (209991_x_at),GABBR2,GABBR2,0.0,0.0
209953_s_at,CDC37 (209953_s_at),CDC37,CDC37,0.0,0.0
209950_s_at,VILL (209950_s_at),VILL,VILL,0.0,0.0
209902_at,ATR (209902_at),ATR,ATR,0.0,0.0
209860_s_at,ANXA7 (209860_s_at),ANXA7,ANXA7,0.0,0.0
209853_s_at,PSME3 (209853_s_at),PSME3,PSME3,0.0,0.0
209849_s_at,RAD51C (209849_s_at),RAD51C,RAD51C,0.0,0.0
209839_at,DNM3 (209839_at),DNM3,DNM3,0.0,0.0
209818_s_at,HABP4 (209818_s_at),HABP4,HABP4,0.0,0.0
209755_at,NMNAT2 (209755_at),NMNAT2,NMNAT2,0.0,0.0
209566_at,INSIG2 (209566_at),INSIG2,INSIG2,0.0,0.0
208720_s_at,RBM39 (208720_s_at),RBM39,RBM39,0.0,0.0
209565_at,RNF113A (209565_at),RNF113A,RNF113A,0.0,0.0
209556_at,NCDN (209556_at),NCDN,NCDN,0.0,0.0
209484_s_at,NSL1 (209484_s_at),NSL1,NSL1,0.0,0.0
209445_x_at,COA1 (209445_x_at),COA1,COA1,0.0,0.0
209424_s_at,AMACR|C1QTNF3-AMACR (209424_s_at),AMACR|C1QTNF3-AMACR,AMACR|C1QTNF3-AMACR,0.0,0.0
209421_at,MSH2 (209421_at),MSH2,MSH2,0.0,0.0
209384_at,PROSC (209384_at),PROSC,PROSC,0.0,0.0
209382_at,POLR3C (209382_at),POLR3C,POLR3C,0.0,0.0
209372_x_at,TUBB2A|TUBB2B (209372_x_at),TUBB2A|TUBB2B,TUBB2A|TUBB2B,0.0,0.0
209336_at,PWP2 (209336_at),PWP2,PWP2,0.0,0.0
209300_s_at,NECAP1 (209300_s_at),NECAP1,NECAP1,0.0,0.0
209295_at,TNFRSF10B (209295_at),TNFRSF10B,TNFRSF10B,0.0,0.0
209291_at,ID4 (209291_at),ID4,ID4,0.0,0.0
210069_at,CHKB-CPT1B|CPT1B (210069_at),CHKB-CPT1B|CPT1B,CHKB-CPT1B|CPT1B,0.0,0.0
210130_s_at,TM7SF2 (210130_s_at),TM7SF2,TM7SF2,0.0,0.0
210156_s_at,PCMT1 (210156_s_at),PCMT1,PCMT1,0.0,0.0
210193_at,MOBP (210193_at),MOBP,MOBP,0.0,0.0
210679_x_at,210679_x_at,,210679_x_at,0.0,0.0
210640_s_at,GPER1 (210640_s_at),GPER1,GPER1,0.0,0.0
210638_s_at,FBXO9 (210638_s_at),FBXO9,FBXO9,0.0,0.0
210600_s_at,GRK4 (210600_s_at),GRK4,GRK4,0.0,0.0
210598_at,210598_at,,210598_at,0.0,0.0
210589_s_at,GBAP1 (210589_s_at),GBAP1,GBAP1,0.0,0.0
210550_s_at,RASGRF1 (210550_s_at),RASGRF1,RASGRF1,0.0,0.0
210547_x_at,ICA1 (210547_x_at),ICA1,ICA1,0.0,0.0
210532_s_at,C14orf2 (210532_s_at),C14orf2,C14orf2,0.0,0.0
210524_x_at,210524_x_at,,210524_x_at,0.0,0.0
210501_x_at,EIF3K (210501_x_at),EIF3K,EIF3K,0.0,0.0
210461_s_at,ABLIM1 (210461_s_at),ABLIM1,ABLIM1,0.0,0.0
210460_s_at,PSMD4 (210460_s_at),PSMD4,PSMD4,0.0,0.0
210448_s_at,P2RX5 (210448_s_at),P2RX5,P2RX5,0.0,0.0
210425_x_at,GOLGA8A|GOLGA8B|LOC101930583 (210425_x_at),GOLGA8A|GOLGA8B|LOC101930583,GOLGA8A|GOLGA8B|LOC101930583,0.0,0.0
210418_s_at,IDH3B (210418_s_at),IDH3B,IDH3B,0.0,0.0
210415_s_at,ODF2 (210415_s_at),ODF2,ODF2,0.0,0.0
210408_s_at,CPNE6 (210408_s_at),CPNE6,CPNE6,0.0,0.0
210404_x_at,CAMK2B (210404_x_at),CAMK2B,CAMK2B,0.0,0.0
210367_s_at,PTGES (210367_s_at),PTGES,PTGES,0.0,0.0
210364_at,SCN2B (210364_at),SCN2B,SCN2B,0.0,0.0
210357_s_at,SMOX (210357_s_at),SMOX,SMOX,0.0,0.0
210338_s_at,HSPA8|SNORD14C|SNORD14D (210338_s_at),HSPA8|SNORD14C|SNORD14D,HSPA8|SNORD14C|SNORD14D,0.0,0.0
210263_at,KCNF1 (210263_at),KCNF1,KCNF1,0.0,0.0
210252_s_at,MADD (210252_s_at),MADD,MADD,0.0,0.0
210222_s_at,RTN1 (210222_s_at),RTN1,RTN1,0.0,0.0
210213_s_at,EIF6 (210213_s_at),EIF6,EIF6,0.0,0.0
209279_s_at,NSDHL (209279_s_at),NSDHL,NSDHL,0.0,0.0
209268_at,VPS45 (209268_at),VPS45,VPS45,0.0,0.0
209265_s_at,METTL3 (209265_s_at),METTL3,METTL3,0.0,0.0
208999_at,SEPT8 (208999_at),SEPT8,SEPT8,0.0,0.0
208969_at,NDUFA9 (208969_at),NDUFA9,NDUFA9,0.0,0.0
208968_s_at,CIAPIN1 (208968_s_at),CIAPIN1,CIAPIN1,0.0,0.0
208953_at,LARP4B (208953_at),LARP4B,LARP4B,0.0,0.0
208941_s_at,SEPHS1 (208941_s_at),SEPHS1,SEPHS1,0.0,0.0
208936_x_at,LGALS8 (208936_x_at),LGALS8,LGALS8,0.0,0.0
208928_at,POR (208928_at),POR,POR,0.0,0.0
208911_s_at,PDHB (208911_s_at),PDHB,PDHB,0.0,0.0
208909_at,UQCRFS1 (208909_at),UQCRFS1,UQCRFS1,0.0,0.0
208906_at,BSCL2|HNRNPUL2-BSCL2 (208906_at),BSCL2|HNRNPUL2-BSCL2,BSCL2|HNRNPUL2-BSCL2,0.0,0.0
208900_s_at,TOP1 (208900_s_at),TOP1,TOP1,0.0,0.0
208870_x_at,ATP5C1 (208870_x_at),ATP5C1,ATP5C1,0.0,0.0
208857_s_at,PCMT1 (208857_s_at),PCMT1,PCMT1,0.0,0.0
208851_s_at,THY1 (208851_s_at),THY1,THY1,0.0,0.0
208846_s_at,VDAC3 (208846_s_at),VDAC3,VDAC3,0.0,0.0
208835_s_at,LUC7L3 (208835_s_at),LUC7L3,LUC7L3,0.0,0.0
208833_s_at,ATXN10 (208833_s_at),ATXN10,ATXN10,0.0,0.0
208813_at,GOT1 (208813_at),GOT1,GOT1,0.0,0.0
208811_s_at,DNAJB6|TMEM135 (208811_s_at),DNAJB6|TMEM135,DNAJB6|TMEM135,0.0,0.0
208799_at,PSMB5 (208799_at),PSMB5,PSMB5,0.0,0.0
208781_x_at,SNX3 (208781_x_at),SNX3,SNX3,0.0,0.0
208778_s_at,SNORA29|TCP1 (208778_s_at),SNORA29|TCP1,SNORA29|TCP1,0.0,0.0
208771_s_at,LOC101928830|LTA4H (208771_s_at),LOC101928830|LTA4H,LOC101928830|LTA4H,0.0,0.0
208761_s_at,SUMO1 (208761_s_at),SUMO1,SUMO1,0.0,0.0
208758_at,ATIC (208758_at),ATIC,ATIC,0.0,0.0
208742_s_at,SAP18 (208742_s_at),SAP18,SAP18,0.0,0.0
208732_at,RAB2A (208732_at),RAB2A,RAB2A,0.0,0.0
208722_s_at,ANAPC5 (208722_s_at),ANAPC5,ANAPC5,0.0,0.0
208977_x_at,TUBB4B (208977_x_at),TUBB4B,TUBB4B,0.0,0.0
209001_s_at,ANAPC13 (209001_s_at),ANAPC13,ANAPC13,0.0,0.0
209258_s_at,SMC3 (209258_s_at),SMC3,SMC3,0.0,0.0
209014_at,MAGED1 (209014_at),MAGED1,MAGED1,0.0,0.0
209252_at,HARS2 (209252_at),HARS2,HARS2,0.0,0.0
209251_x_at,TUBA1C (209251_x_at),TUBA1C,TUBA1C,0.0,0.0
209249_s_at,GHITM (209249_s_at),GHITM,GHITM,0.0,0.0
209248_at,GHITM (209248_at),GHITM,GHITM,0.0,0.0
209234_at,KIF1B (209234_at),KIF1B,KIF1B,0.0,0.0
209228_x_at,TUSC3 (209228_x_at),TUSC3,TUSC3,0.0,0.0
209227_at,TUSC3 (209227_at),TUSC3,TUSC3,0.0,0.0
209225_x_at,TNPO1 (209225_x_at),TNPO1,TNPO1,0.0,0.0
209224_s_at,NDUFA2 (209224_s_at),NDUFA2,NDUFA2,0.0,0.0
209219_at,MIR1236|NELFE (209219_at),MIR1236|NELFE,MIR1236|NELFE,0.0,0.0
209196_at,WDR46 (209196_at),WDR46,WDR46,0.0,0.0
209194_at,CETN2 (209194_at),CETN2,CETN2,0.0,0.0
209192_x_at,KAT5 (209192_x_at),KAT5,KAT5,0.0,0.0
209180_at,RABGGTB (209180_at),RABGGTB,RABGGTB,0.0,0.0
209177_at,NDUFAF3 (209177_at),NDUFAF3,NDUFAF3,0.0,0.0
209163_at,CYB561 (209163_at),CYB561,CYB561,0.0,0.0
209161_at,PRPF4 (209161_at),PRPF4,PRPF4,0.0,0.0
209159_s_at,NDRG4 (209159_s_at),NDRG4,NDRG4,0.0,0.0
209158_s_at,CYTH2 (209158_s_at),CYTH2,CYTH2,0.0,0.0
209132_s_at,COMMD4 (209132_s_at),COMMD4,COMMD4,0.0,0.0
209104_s_at,NHP2 (209104_s_at),NHP2,NHP2,0.0,0.0
209093_s_at,GBA|GBAP1 (209093_s_at),GBA|GBAP1,GBA|GBAP1,0.0,0.0
209092_s_at,GLOD4 (209092_s_at),GLOD4,GLOD4,0.0,0.0
209059_s_at,EDF1 (209059_s_at),EDF1,EDF1,0.0,0.0
209058_at,EDF1 (209058_at),EDF1,EDF1,0.0,0.0
209029_at,COPS7A (209029_at),COPS7A,COPS7A,0.0,0.0
209026_x_at,TUBB (209026_x_at),TUBB,TUBB,0.0,0.0
AFFX-r2-Bs-thr-3_s_at,AFFX-r2-Bs-thr-3_s_at,,AFFX-r2-Bs-thr-3_s_at,0.0,0.0
